feature_id,feature_name,feature_class,state_name,state_numeric,county_name,county_numeric,map_name,date_created,date_edited,bgn_type,bgn_authority,bgn_date,prim_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec
1658626,Goat Mountain,Summit,California,6,Madera,39,Bass Lake,"01/19/1981",11/11/2020,,,,371743N,1193354W,37.2951792,-119.5650218,,,0,0
1658630,Mount Goethe,Summit,California,6,Fresno,19,Mount Darwin,"01/19/1981","04/15/2017",Official,Board Decision,"01/01/1949",371222N,1184208W,37.2061483,-118.7022982,,,0,0
1658658,Graveyard Peak,Summit,California,6,Fresno,19,Graveyard Peak,"01/19/1981","01/26/2021",,,,372705N,1185924W,37.45131,-118.9898787,,,0,0
1658669,Gregorys Monument,Summit,California,6,Tulare,107,Mount Brewer,"01/19/1981","04/18/2017",,,,364207N,1182345W,36.7019472,-118.3957782,,,0,0
1658676,Grizzly Peak,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",374348N,1193302W,37.7299826,-119.5505438,,,0,0
1658696,Mount Hale,Summit,California,6,Tulare,107,Mount Whitney,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1940",363517N,1181853W,36.5880375,-118.3146535,,,0,0
1658801,Hunter Point,Summit,California,6,Tuolumne,109,Jawbone Ridge,"01/19/1981","02/09/2021",,,,375202N,1200432W,37.8670849,-120.075561,,,0,0
1658813,Indian Hill,Summit,California,6,Madera,39,Horsecamp Mountain,"01/19/1981","07/01/2021",,,,371939N,1194550W,37.3275753,-119.7637539,,,0,0
1658817,Indian Mountain,Summit,California,6,Mariposa,43,Mariposa,"01/19/1981","07/30/2021",,,,372924N,1195553W,37.4900347,-119.9314549,,,0,0
1658818,Indian Peak,Summit,California,6,Mariposa,43,Indian Gulch,"01/19/1981","02/22/2025",,,,372606N,1201116W,37.4349898,-120.1878698,,,0,0
1658825,Inspiration Point,Summit,California,6,Alpine,3,Spicer Meadow Reservoir,"01/19/1981","04/06/2021",,,,382825N,1195916W,38.4735169,-119.9876719,,,0,0
1658829,Mount Inyo,Summit,California,6,Inyo,27,Waucoba Canyon,"01/19/1981","06/01/2017",,,,365841N,1175918W,36.9779431,-117.988298,,,0,0
1658835,Iron Mountain,Summit,California,6,Mariposa,43,Wawona,"01/19/1981","04/20/2017",,,,373422N,1194402W,37.5728313,-119.7338249,,,0,0
1658843,Isosceles Peak,Summit,California,6,Fresno,19,North Palisade,"01/19/1981","04/18/2017",,,,370538N,1183219W,37.0938094,-118.538633,,,0,0
1658847,Jackass Mountain,Summit,California,6,Mariposa,43,Buckhorn Peak,"01/19/1981",12/01/2020,,,,374355N,1200106W,37.7320029,-120.0184164,,,0,0
1658855,Jenkins Hill,Summit,California,6,Mariposa,43,Kinsley,"01/19/1981","02/11/2021",,,,373938N,1195630W,37.660631,-119.9417801,,,0,0
1658870,Jones Hill,Summit,California,6,Tuolumne,109,Groveland,"01/19/1981","01/27/2021",,,,375114N,1201348W,37.8537601,-120.2301107,,,0,0
1658885,Kaweah Queen,Summit,California,6,Tulare,107,Triple Divide Peak,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1969",363317N,1183031W,36.5546554,-118.5085537,,,0,0
1658908,Kirkman Hill,Summit,California,6,Fresno,19,Piedra,"01/19/1981","09/24/2021",,,,364603N,1192950W,36.7674454,-119.4973395,,,0,0
1658919,Kolana Rock,Summit,California,6,Tuolumne,109,Lake Eleanor,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",375708N,1194534W,37.9523429,-119.7595795,,,0,0
1658924,Kuna Peak,Summit,California,6,Mono,51,Koip Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1976",374847N,1191230W,37.812939,-119.2083218,,,0,0
1658959,Lilley Mountain,Summit,California,6,Madera,39,Knowles,"01/19/1981","07/10/2021",,,,371054N,1194743W,37.1815405,-119.7953534,,,0,0
1658960,Lime Hill,Summit,California,6,Inyo,27,Joshua Flats,"01/19/1981","06/02/2017",,,,371435N,1175745W,37.2431391,-117.9625773,,,0,0
1659024,Luck Point,Summit,California,6,Fresno,19,Mount Givens,"01/19/1981","03/02/2021",,,,371802N,1190551W,37.3006013,-119.0974053,,,0,0
1659031,Mount Maclure,Summit,California,6,Tuolumne,109,Mount Lyell,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1926",374437N,1191649W,37.7435702,-119.2803545,,,0,0
1659033,Mount Maddox,Summit,California,6,Tulare,107,Mount Silliman,"01/19/1981","04/14/2017",,,,364341N,1184450W,36.7279374,-118.7471801,,,0,0
1659037,Magoon Hill,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372937N,1195009W,37.4935041,-119.8358752,,,0,0
1659072,Mount Mary Austin,Summit,California,6,Inyo,27,Kearsarge Peak,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1966",364854N,1182146W,36.8149209,-118.3627341,,,0,0
1659080,Mount McAdie,Summit,California,6,Tulare,107,Mount Whitney,"01/19/1981","04/14/2017",,,,363306N,1181635W,36.5517527,-118.2763365,,,0,0
1659083,McCauley Hill,Summit,California,6,Mariposa,43,Kinsley,"01/19/1981","02/11/2021",,,,374412N,1195947W,37.7366576,-119.996514,,,0,0
1659110,Mercur Peak,Summit,California,6,Tuolumne,109,Kibbie Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",380545N,1194858W,38.0957712,-119.8161965,,,0,0
1659148,Mitchell Peak,Summit,California,6,Fresno,19,Miramonte,"01/19/1981","02/26/2021",,,,364055N,1190428W,36.6818896,-119.0745615,,,0,0
1659152,Modoc Peak,Summit,California,6,Mono,51,Benton,"01/19/1981",11/14/2020,,,,374654N,1182947W,37.7815709,-118.4963687,,,0,0
1659159,Monotti Hill,Summit,California,6,Mariposa,43,Buckhorn Peak,"01/19/1981",12/01/2020,,,,374355N,1200607W,37.7318113,-120.1019244,,,0,0
1659173,Moran Point,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981",11/18/2025,Official,Board Decision,"01/01/1932",374407N,1193503W,37.7353784,-119.5842951,,,0,0
1659199,Murphy Peak,Summit,California,6,Tuolumne,109,Tuolumne,"01/19/1981","04/15/2021",,,,375855N,1200954W,37.9818636,-120.1649885,,,0,0
1659244,Norman Clyde Peak,Summit,California,6,Inyo,27,Split Mountain,"01/19/1981","04/18/2017",Official,Board Decision,"01/01/1974",370428N,1182828W,37.0744853,-118.4744223,,,0,0
1659300,Mount Olive,Summit,California,6,Fresno,19,Orange Cove North,"01/19/1981","09/17/2021",,,,363738N,1192202W,36.627167,-119.3672025,,,0,0
1659323,Ottoway Peak,Summit,California,6,Madera,39,Merced Peak,"01/19/1981","04/24/2017",Official,Board Decision,"01/01/1932",373832N,1192336W,37.642133,-119.3933501,,,0,0
1659325,Owens Point,Summit,California,6,Inyo,27,Mount Langley,"01/19/1981","04/14/2017",,,,363007N,1180924W,36.5018863,-118.1567639,,,0,0
1659326,Owl Peak,Summit,California,6,Tulare,107,Auckland,"01/19/1981","05/11/2021",,,,363420N,1190545W,36.5721657,-119.0956947,,,0,0
1659339,Paloni Mountain,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","04/07/2021",,,,372700N,1194622W,37.4499053,-119.7728408,,,0,0
1659351,Parsons Peak,Summit,California,6,Tuolumne,109,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374637N,1191828W,37.7769019,-119.3077989,,,0,0
1659358,Pearce Peak,Summit,California,6,Mono,51,Benton,"01/19/1981",11/14/2020,,,,374652N,1182910W,37.7809895,-118.4862066,,,0,0
1659430,Potter Point,Summit,California,6,Tuolumne,109,Vogelsang Peak,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374839N,1191650W,37.8108139,-119.2805238,,,0,0
1659438,Mount Provo,Summit,California,6,Tuolumne,109,Twain Harte,"01/19/1981","04/15/2021",,,,380043N,1201223W,38.0118627,-120.2062862,,,0,0
1659441,Pywiack Dome,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","04/29/2017",,,,375047N,1192634W,37.8463013,-119.4427544,,,0,0
1659455,Rafferty Peak,Summit,California,6,Mariposa,43,Vogelsang Peak,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",374855N,1192120W,37.8151546,-119.3554826,,,0,0
1659462,Rambaud Peak,Summit,California,6,Fresno,19,North Palisade,"01/19/1981","04/18/2017",,,,370219N,1183545W,37.0387261,-118.595757,,,0,0
1659475,Mount Raymond,Summit,California,6,Madera,39,Mariposa Grove,"06/14/2000","04/20/2017",,,,373032N,1193250W,37.5089523,-119.5472929,,,0,0
1659484,Red Mountain,Summit,California,6,Mono,51,Station Peak,"01/19/1981","04/07/2021",,,,373718N,1180653W,37.6217044,-118.1146426,,,0,0
1659632,Sharktooth Peak,Summit,California,6,Fresno,19,Sharktooth Peak,"01/19/1981","03/30/2021",Official,Board Decision,"01/01/1969",372850N,1190137W,37.4805593,-119.0268195,,,0,0
1659637,Sheep Peak,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375856N,1192027W,37.982274,-119.3407014,,,0,0
1659644,Shingle Hill,Summit,California,6,Mariposa,43,Jawbone Ridge,"01/19/1981",12/01/2020,,,,374534N,1200503W,37.7594426,-120.0842061,,,0,0
1659656,Shumake Knoll,Summit,California,6,Tuolumne,109,Boards Crossing,"01/19/1981",11/20/2020,,,,381531N,1200945W,38.2585227,-120.1623995,,,0,0
1659668,Silver Hill,Summit,California,6,Mono,51,Bodie,"01/19/1981","05/13/2021",,,,381218N,1190025W,38.2048872,-119.006861,,,0,0
1659681,Slide Mountain,Summit,California,6,Mono,51,Matterhorn Peak,"01/19/1981","08/16/2018",Official,Board Decision,"01/01/1932",380535N,1192645W,38.0931634,-119.4458359,,,0,0
1659713,Copper Hill,Summit,California,6,Mariposa,43,Illinois Hill,"01/19/1981","07/01/2021",,,,371727N,1200235W,37.2907717,-120.0429348,,,0,0
1659714,Cow and Calf Mountain,Summit,California,6,Mariposa,43,Illinois Hill,"01/19/1981","07/01/2021",,,,371741N,1200524W,37.2946601,-120.0898817,,,0,0
1659788,Revis Mountain,Summit,California,6,Madera,39,O'Neals,"01/19/1981","09/16/2021",,,,371140N,1194445W,37.1944039,-119.7458863,,,0,0
1659811,Soda Cone,Summit,California,6,Alpine,3,Wolf Creek,"01/19/1981","04/23/2021",,,,383035N,1193808W,38.5098464,-119.6355246,,,0,0
1659838,Speckerman Mountain,Summit,California,6,Madera,39,White Chief Mountain,"01/19/1981","04/20/2017",,,,372712N,1193447W,37.4532338,-119.5796656,,,0,0
1659839,Mount Spencer,Summit,California,6,Fresno,19,Mount Darwin,"01/19/1981","04/15/2017",,,,370919N,1184054W,37.1552071,-118.6817912,,,0,0
1659840,Split Rock,Summit,California,6,Mariposa,43,Ben Hur,"01/19/1981","05/12/2021",,,,372058N,1195558W,37.3494157,-119.9328253,,,0,0
1659850,Leaning Pine Hill,Summit,California,6,Mariposa,43,Stumpfield Mountain,"01/19/1981","09/10/2022",Official,Secretarial Order,"09/08/2022",372744N,1194528W,37.4621559,-119.7577331,,,0,0
1659874,Stokes Mountain,Summit,California,6,Tulare,107,Stokes Mountain,"01/19/1981",10/30/2021,,,,363126N,1191113W,36.5239149,-119.1870204,,,0,0
1659880,Stony Point,Summit,California,6,Fresno,19,Piedra,"01/19/1981","09/24/2021",,,,365016N,1192716W,36.8376884,-119.4544105,,,0,0
1659889,Striped Mountain,Summit,California,6,Fresno,19,Mount Pinchot,"01/19/1981","04/18/2017",,,,365756N,1182414W,36.9656207,-118.4037659,,,0,0
1659894,Sugarbowl Dome,Summit,California,6,Tulare,107,Lodgepole,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",363310N,1183853W,36.5528181,-118.6481496,,,0,0
1659941,Table Mountain,Summit,California,6,Mariposa,43,Raynor Creek,"01/19/1981",10/01/2021,,,,371135N,1200312W,37.1931153,-120.0533355,,,0,0
1659945,Taft Point,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374246N,1193618W,37.7126805,-119.6049282,,,0,0
1659953,Tamarack Mountain,Summit,California,6,Fresno,19,Huntington Lake,"01/19/1981","02/04/2021",,,,371048N,1191318W,37.1798678,-119.2215601,,,0,0
1659960,Taylor Mountain,Summit,California,6,Madera,39,Bass Lake,"01/19/1981",11/11/2020,,,,372056N,1193617W,37.3488832,-119.6047057,,,0,0
1659969,Tennessee Point,Summit,California,6,Fresno,19,Mount Givens,"01/19/1981","03/02/2021",,,,371944N,1190513W,37.3289855,-119.0869835,,,0,0
1659989,The Three Sirens,Summit,California,6,Fresno,19,Mount Goddard,"01/19/1981","04/15/2017",Official,Board Decision,"01/01/1964",370450N,1184107W,37.0804621,-118.6853627,,,0,0
1659993,Mount Thompson,Summit,California,6,Fresno,19,Mount Thompson,"01/19/1981","04/15/2017",,,,370834N,1183649W,37.1428824,-118.6136118,,,0,0
1659994,Thornberry Mountain,Summit,California,6,Madera,39,Bass Lake,"01/19/1981",10/29/2020,,,,371637N,1193603W,37.2768296,-119.6007972,,,0,0
1659995,Three Brothers,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374446N,1193653W,37.7460327,-119.6148102,,,0,0
1660026,Tresidder Peak,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1958",374952N,1192522W,37.8310954,-119.4227284,,,0,0
1660045,Turret Peak,Summit,California,6,Fresno,19,Mount Hilgard,"01/19/1981","03/02/2021",,,,371549N,1185033W,37.2635959,-118.8425623,,,0,0
1660054,Twin Peaks,Summit,California,6,Tulare,107,Mount Silliman,"01/19/1981","04/14/2017",,,,363952N,1184238W,36.6644927,-118.7104363,,,0,0
1660074,Unicorn Peak,Summit,California,6,Tuolumne,109,Tenaya Lake,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375041N,1192255W,37.8446541,-119.3819596,,,0,0
1660081,Union Point,Summit,California,6,Mariposa,43,Half Dome,"01/19/1981","05/06/2017",Official,Board Decision,"01/01/1932",374404N,1193515W,37.7345179,-119.5875025,,,0,0
1660096,Mount Versteeg,Summit,California,6,Inyo,27,Mount Williamson,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1964",363852N,1181932W,36.6477151,-118.3256176,,,0,0
1660127,Mount Warlow,Summit,California,6,Fresno,19,Mount Darwin,"01/19/1981","04/15/2017",Official,Board Decision,"01/01/1969",370742N,1184029W,37.1284231,-118.6747173,,,0,0
1660129,Washapie Mountain,Summit,California,6,Tulare,107,Tucker Mountain,"01/19/1981",11/10/2021,,,,363929N,1190924W,36.6580701,-119.1565943,,,0,0
1660158,Wet Meadow Hill,Summit,California,6,Tuolumne,109,Tuolumne,"01/19/1981","04/15/2021",,,,375500N,1200950W,37.9166375,-120.1639142,,,0,0
1660166,White Mountain,Summit,California,6,Tuolumne,109,Tioga Pass,"01/19/1981","04/29/2017",Official,Board Decision,"01/01/1932",375649N,1191834W,37.9469565,-119.309518,,,0,0
1660204,Wotans Throne,Summit,California,6,Inyo,27,Mount Whitney,"01/19/1981","04/14/2017",,,,363400N,1181647W,36.5667756,-118.2797156,,,0,0
1660343,Black Mountain,Summit,California,6,Tulare,107,Solo Peak,"01/19/1981","04/03/2021",,,,360549N,1184405W,36.0968697,-118.7347159,,,0,0
1660610,Elephant Hill,Summit,California,6,Fresno,19,Avenal,"01/19/1981","05/11/2021",Official,Board Decision,"01/01/1932",360354N,1200829W,36.064985,-120.1412808,,,0,0
1660923,Little Campbell,Summit,California,6,Tulare,107,Success Dam,"01/19/1981",11/02/2021,,,,360608N,1185240W,36.1021671,-118.8778612,,,0,0
1661081,Murry Hill,Summit,California,6,Tulare,107,Porterville,"01/19/1981","09/25/2021",,,,360351N,1190019W,36.0641832,-119.0053232,,,0,0
1661275,Rainbow Mountain,Summit,California,6,Tulare,107,Mineral King,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1928",362526N,1183301W,36.4237798,-118.5501546,,,0,0
1661429,Sheep Mountain,Summit,California,6,Tulare,107,Moses Mountain,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1938",361831N,1183730W,36.3084794,-118.6251009,,,0,0
1661461,Soda Butte,Summit,California,6,Tulare,107,Quinn Peak,"01/19/1981","04/14/2017",Official,Board Decision,"01/01/1960",361920N,1183419W,36.3222287,-118.571831,,,0,0
1661679,White Chief Peak,Summit,California,6,Tulare,107,Mineral King,"01/19/1981","04/14/2017",,,,362419N,1183552W,36.4053227,-118.597728,,,0,0
1661682,White Mountain,Summit,California,6,Tulare,107,Kern Lake,"01/19/1981","04/14/2017",,,,361525N,1182836W,36.2568109,-118.4766387,,,0,0
1662271,Burrough Mountain,Summit,California,6,Fresno,19,Shaver Lake,"01/19/1981","03/30/2021",,,,370058N,1192223W,37.0162164,-119.3729324,,,0,0
1662273,Medlicott Dome,Summit,California,6,Mariposa,43,Tenaya Lake,"01/19/1981","05/06/2017",,,,375123N,1192535W,37.8565114,-119.4263446,,,0,0
1662334,Mount Farquhar,Summit,California,6,Tulare,107,Mount Brewer,"06/14/2000","04/14/2017",Official,Board Decision,"01/01/1989",364342N,1182954W,36.7284055,-118.4982974,,,0,0
1667169,Haystack,Summit,California,6,Inyo,27,Dolomite,"06/01/1995","06/05/2021",,,,363645N,1175947W,36.6124038,-117.9963932,,,0,0
1667197,Fossil Hill,Summit,California,6,Inyo,27,Union Wash,"06/01/1995",11/10/2021,,,,364345N,1180251W,36.7290418,-118.0476194,,,0,0
1667216,Crystal Peak,Summit,California,6,Inyo,27,Deep Springs Lake,"06/01/1995",12/31/2020,,,,372212N,1180107W,37.369948,-118.0187138,,,0,0
1667220,The Elephant,Summit,California,6,Inyo,27,Deep Springs Lake,"06/01/1995",12/31/2020,,,,371943N,1180353W,37.3286264,-118.0648258,,,0,0
1667226,Index Hill,Summit,California,6,Inyo,27,Crooked Creek,"06/01/1995",12/29/2020,,,,372558N,1180630W,37.4326518,-118.1084198,,,0,0
1667228,Indian Rock,Summit,California,6,Inyo,27,Kearsarge Peak,"06/01/1995","04/18/2017",,,,365207N,1182024W,36.8685231,-118.3400654,,,0,0
1667237,Mazourka Peak,Summit,California,6,Inyo,27,Mazourka Peak,"06/01/1995","02/24/2021",,,,365838N,1180718W,36.9771834,-118.1216189,,,0,0
1667246,Red Hill,Summit,California,6,Inyo,27,Bishop,"06/01/1995",11/18/2020,,,,372136N,1182809W,37.3599246,-118.4691843,,,0,0
1667253,Sentinal Peak,Summit,California,6,Inyo,27,Crooked Creek,"06/01/1995",12/29/2020,,,,372456N,1180157W,37.4155549,-118.0325408,,,0,0
1667267,Aperture Peak,Summit,California,6,Inyo,27,North Palisade,"06/01/1995","04/18/2017",Official,Board Decision,"01/01/1969",370705N,1183150W,37.1180306,-118.5304725,,,0,0
1667271,Cloudripper,Summit,California,6,Inyo,27,Mount Thompson,"06/01/1995","04/15/2017",,,,370834N,1183150W,37.1427527,-118.5304693,,,0,0
1667272,Clyde Spires,Summit,California,6,Fresno,19,Mount Darwin,"06/01/1995","04/15/2017",,,,370824N,1183854W,37.1401228,-118.6483761,,,0,0
1667282,Picture Puzzle,Summit,California,6,Inyo,27,Mount Thompson,"06/01/1995","04/15/2017",,,,370740N,1183220W,37.1279154,-118.538844,,,0,0
1667285,Mount Robinson,Summit,California,6,Inyo,27,North Palisade,"06/01/1995","04/18/2017",,,,370704N,1183102W,37.1178726,-118.5172677,,,0,0
1667286,Sky Haven,Summit,California,6,Inyo,27,Mount Thompson,"06/01/1995","04/15/2017",,,,370839N,1183018W,37.1442946,-118.5050089,,,0,0
1667290,Two Eagle Peak,Summit,California,6,Inyo,27,Mount Thompson,"06/01/1995","04/15/2017",,,,370747N,1183123W,37.1296543,-118.5229579,,,0,0
1667331,Feather Peak,Summit,California,6,Fresno,19,Mount Hilgard,"06/01/1995","03/03/2021",,,,371932N,1184642W,37.3256785,-118.7784413,,,0,0
1667332,Florence Rock,Summit,California,6,Fresno,19,Florence Lake,"06/01/1995","01/15/2021",,,,371504N,1185709W,37.2510872,-118.9523675,,,0,0
1667360,North Rock,Summit,California,6,Fresno,19,Florence Lake,"06/01/1995","01/15/2021",,,,371508N,1185340W,37.2521577,-118.8945468,,,0,0
1667381,Zingheim Heights,Summit,California,6,Fresno,19,Mount Henry,"06/01/1995","04/15/2017",,,,371102N,1185125W,37.1837898,-118.8568636,,,0,0
1667586,Hermit Rock,Summit,California,6,Tulare,107,Camp Nelson,"06/01/1995",12/08/2020,,,,361010N,1183048W,36.1694349,-118.5131957,,,0,0
1667597,Lemon Hill,Summit,California,6,Tulare,107,Kaweah,"06/01/1995","04/14/2017",,,,362424N,1185948W,36.4066106,-118.9967563,,,0,0
1667638,Kings Castle,Summit,California,6,Fresno,19,Mount Givens,"06/01/1995","03/02/2021",,,,371625N,1190042W,37.2736911,-119.0115782,,,0,0
1667867,Mahan Peak,Summit,California,6,Tuolumne,109,Tiltill Mountain,"06/14/2000","04/29/2017",Official,Board Decision,"01/01/1932",380308N,1194110W,38.0522191,-119.6861397,,,0,0
1682537,Bourland Mountain,Summit,California,6,Tuolumne,109,Cherry Lake North,"04/26/1996","04/29/2017",,,,380630N,1195613W,38.1082633,-119.936889,,,0,0
1702065,Black Butte,Summit,California,6,Alpine,3,Caples Lake,11/22/1996,12/10/2020,,,,384100N,1200120W,38.68343,-120.0223289,,,0,0
1702068,Covered Wagon Peak,Summit,California,6,Alpine,3,Caples Lake,11/22/1996,12/10/2020,,,,383925N,1200251W,38.6570082,-120.047522,,,0,0
1702071,Fourth of July Peak,Summit,California,6,Alpine,3,Caples Lake,11/22/1996,12/10/2020,,,,383931N,1200124W,38.6587337,-120.0232401,,,0,0
1702075,The Sisters,Summit,California,6,Alpine,3,Caples Lake,11/22/1996,12/10/2020,,,,383945N,1200029W,38.6624126,-120.0080772,,,0,0
1702083,Martin Point,Summit,California,6,Amador,5,Caples Lake,11/22/1996,12/10/2020,,,,384120N,1200533W,38.688792,-120.0923956,,,0,0
1702091,Two Sentinels,Summit,California,6,Amador,5,Caples Lake,11/22/1996,12/10/2020,,,,384152N,1200517W,38.697731,-120.088044,,,0,0
1702102,Little Round Top,Summit,California,6,El Dorado,17,Caples Lake,11/22/1996,12/10/2020,,,,384424N,1200306W,38.7400459,-120.0515603,,,0,0
1702745,June Mountain,Summit,California,6,Mono,51,Mammoth Mountain,12/02/1996,"07/21/2018",,,,374424N,1190412W,37.7399268,-119.0701311,,,0,0
1702951,Johnson Point,Summit,California,6,Fresno,19,Miramonte,12/02/1996,"03/03/2021",,,,364205N,1190407W,36.7014174,-119.0684732,,,0,0
1802922,Thornburg Peak,Summit,California,6,Alpine,3,Markleeville,12/09/1998,"02/02/2022",Official,Board Decision,"01/01/1998",383858N,1195058W,38.6495234,-119.8495463,,,0,0
1811576,Perkins West Peak,Summit,California,6,Fresno,19,Millerton Lake West,"03/16/1999",12/07/2021,,,,370015N,1193817W,37.0041113,-119.6381842,,,0,0
1812844,Panorama Dome,Summit,California,6,Mono,51,Crystal Crag,"03/17/1999","07/21/2018",,,,373709N,1190002W,37.6191318,-119.000547,,,0,0
1934907,Barton Mountain,Summit,California,6,Tulare,107,Kaweah,"09/25/2001",10/22/2018,Official,Board Decision,"09/05/2001",362710N,1185555W,36.4527205,-118.9320329,,,0,0
1947615,Mount Marsh,Summit,California,6,Inyo,27,Mount Whitney,"01/17/2002","04/14/2017",Official,Board Decision,"01/01/2002",363317N,1181642W,36.5547643,-118.2784443,,,0,0
1958578,Bullion Knob,Summit,California,6,Mariposa,43,Bear Valley,"06/14/2000","08/04/2021",,,,373204N,1200149W,37.5344773,-120.0302711,,,0,0
1958579,Crows Nest,Summit,California,6,Mariposa,43,Mariposa,"06/14/2000",12/07/2021,,,,372815N,1195733W,37.4707547,-119.9592188,,,0,0
1966707,Panoramic View (historical),Summit,California,6,Tulare,107,Lodgepole,11/27/2002,,Vacated,Board Decision,"01/01/1967",363430N,1183903W,36.5749419,-118.6509296,,,0,0
1988667,The Pinnacles,Summit,California,6,Mariposa,43,Tenaya Lake,"06/18/2003",11/30/2018,Official,Board Decision,"01/01/1907",374544N,1192940W,37.7621335,-119.4943787,,,0,0
2026363,Slide Peak,Summit,California,6,Fresno,19,Slide Bluffs,"01/28/2004","04/18/2017",,,,365401N,1184130W,36.9002312,-118.6915906,,,0,0
2740411,Clem Nelson Peak,Summit,California,6,Inyo,27,Blanco Mountain,"08/25/2012",11/19/2020,Official,Board Decision,"08/20/2012",372343N,1181023W,37.3952328,-118.1730312,,,0,0
2744107,Mount Andrea Lawrence,Summit,California,6,Mono,51,Koip Peak,"01/14/2013","04/29/2017",Official,Congressional Legislation,"01/10/2013",374647N,1191313W,37.7796181,-119.2201795,,,0,0
2771963,Mount Hansen (not official),Summit,California,6,Fresno,19,Mount Goddard,"06/17/2015",,,,,370426N,1184132W,37.0738375,-118.692159,,,0,0
2786577,Buena Vista Peak,Summit,California,6,Tulare,107,General Grant Grove,"04/19/2017","01/21/2021",,,,364241N,1185348W,36.7114849,-118.8967275,,,0,0
2786578,West Vidette,Summit,California,6,Tulare,107,Mount Brewer,"04/19/2017","08/06/2021",,,,364402N,1182511W,36.7339049,-118.4197275,,,0,0
2786694,Bartholomew Peak,Summit,California,6,Fresno,19,Dogtooth Peak,"05/11/2017","01/06/2021",Official,Board Decision,"05/10/2017",371245N,1190723W,37.2124872,-119.1231013,,,0,0
2791080,Sky Point,Summit,California,6,Fresno,19,Mount Tom,"03/01/2018","03/04/2021",Official,Congressional Legislation,"01/10/2018",371516N,1184339W,37.2543979,-118.7275333,,,0,0
2831548,Lewis Peak,Summit,California,6,Inyo,27,Mount Whitney,"07/09/2024","07/10/2024",Official,Congressional Legislation,"03/15/2022",363424N,1181723W,36.57333,-118.28973,,,0,0
